UF;COD_CINE_ROTULO;SALARIO_MEDIO
AM;1041C01;4097,86666666667
AM;1041G01;3445,81722222222
AM;1041T01;8261,34
AM;1041T02;17173,9727272727
AM;1088P01;17173,9727272727
AM;617A01;9997,65653846154
AP;0011A01;1250
AP;0011A02;1100
AP;0011A03;6542,18333333333
AP;0011A04;3492,89234875445
AP;0011A05;2710,29522727273
AP;0011A06;3568,053
AP;0011A08;13584,0142105263
AP;0011A10;3492,89234875445
AP;0111P02;3030,4425
AP;0112E01;2176,62040920716
AP;0113E01;6390,68542056075
AP;0113E02;6390,68542056075
AP;0113E03;6390,68542056075
AP;0113F01;6390,68542056075
AP;0113P01;6390,68542056075
AP;0114A01;2197,99583333333
AP;0114A02;11915,8938461538
AP;0114B01;2506,4
AP;0114C01;31812,3896551724
AP;0114C02;2710,29522727273
AP;0114C05;7708,683
AP;0114D01;900,436666666667
AP;0114E01;9298,576
AP;0114E02;6390,68542056075
AP;0114E03;1677,02488372093
AP;0114E04;6390,68542056075
AP;0114E06;6390,68542056075
AP;0114E07;6390,68542056075
AP;0114F01;1451,555
AP;0114F02;1536,381875
AP;0114G01;1689,725
AP;0114M01;2431,11
AP;0114M02;2285,29
AP;0114Q01;1963,93846153846
AP;0115L02;1953,33333333333
AP;0115L03;1953,33333333333
AP;0115L04;1953,33333333333
AP;0115L05;1953,33333333333
AP;0115L06;1953,33333333333
AP;0115L07;1953,33333333333
AP;0115L08;1953,33333333333
AP;0115L09;1953,33333333333
AP;0115L10;1953,33333333333
AP;0115L11;1953,33333333333
AP;0115L12;1953,33333333333
AP;0115L13;1953,33333333333
AP;0115L14;1953,33333333333
AP;0115L15;1953,33333333333
AP;0115L16;1953,33333333333
AP;0115L17;1953,33333333333
AP;0115L18;1953,33333333333
AP;0115L19;1953,33333333333
AP;0115L20;1953,33333333333
AP;0115L21;3242,86428571429
AP;0188P01;2176,62040920716
AP;0211A01;1358,33
AP;0211C01;1358,33
AP;0211C02;1358,33
AP;0211D01;1358,33
AP;0211F01;1358,33
AP;0211P01;1358,33
AP;0211P02;1358,33
AP;0211P03;1358,33
AP;0211P04;1358,33
AP;0211P05;1358,33
AP;0212D01;1404,89576923077
AP;0212D02;1200
AP;0212D03;2267,615
AP;0213A01;1100
AP;0213A02;1100
AP;0213A03;1100
AP;0213H01;1100
AP;0215A01;1100
AP;0215D01;1100
AP;0215M01;1100
AP;0215T01;1100
AP;0222A01;6978,885
AP;0231L02;6621,93384615385
AP;0231L03;6621,93384615385
AP;0231L04;6621,93384615385
AP;0231L05;6621,93384615385
AP;0231L06;6621,93384615385
AP;0231L07;6621,93384615385
AP;0231L08;6621,93384615385
AP;0231L09;6621,93384615385
AP;0231L10;6621,93384615385
AP;0231L11;6621,93384615385
AP;0231L12;6621,93384615385
AP;0231L13;6621,93384615385
AP;0231L14;6621,93384615385
AP;0231L15;6621,93384615385
AP;0231L16;6621,93384615385
AP;0231L17;6621,93384615385
AP;0231L18;6621,93384615385
AP;0231L19;6621,93384615385
AP;0231L20;6621,93384615385
AP;0231L21;6621,93384615385
AP;0231L22;3242,86428571429
AP;0288P01;1100
AP;0311E01;4780,64733333333
AP;0313P01;5765,05375
AP;0321C01;6542,18333333333
AP;0321J01;6542,18333333333
AP;0321P01;6542,18333333333
AP;0321R01;6542,18333333333
AP;0322A01;3058,22615384615
AP;0322B01;5283,18482758621
AP;0322G01;5823,912
AP;0388P01;6542,18333333333
AP;0411C01;4190,13691099477
AP;0411G01;4190,13691099477
AP;0412G01;8960,89555084746
AP;0412S01;8960,89555084746
AP;0413A01;3492,89234875445
AP;0413A02;3492,89234875445
AP;0413C01;3492,89234875445
AP;0413E01;3492,89234875445
AP;0413G01;3492,89234875445
AP;0413G02;3492,89234875445
AP;0413G03;3492,89234875445
AP;0413G04;3492,89234875445
AP;0413G05;3492,89234875445
AP;0413G06;3492,89234875445
AP;0413G07;3492,89234875445
AP;0413G08;3492,89234875445
AP;0413G09;3492,89234875445
AP;0413G10;3492,89234875445
AP;0413G11;3492,89234875445
AP;0413G12;3492,89234875445
AP;0413L01;3492,89234875445
AP;0414M01;3492,89234875445
AP;0414P01;2883,086
AP;0414R01;2883,086
AP;0415S01;2718,98214285714
AP;0416G01;7059,57285714286
AP;0416N01;7059,57285714286
AP;0421D01;5283,7005988024
AP;0488P01;3492,89234875445
AP;0511B01;5001,19533333333
AP;0521C01;3720,40875
AP;0521E01;3720,40875
AP;0531Q01;26396,39
AP;0532G02;10380,34
AP;0532G03;10380,34
AP;0532M01;1710,17
AP;0542C01;1200
AP;0542E01;11060,485
AP;0588P01;3720,40875
AP;0612B01;3754,34125
AP;0612D01;3677,5
AP;0612R01;3568,053
AP;0614C01;7532,75
AP;0614I01;7532,75
AP;0615S02;2199,80951219512
AP;0615S03;5599,44220588235
AP;0616E01;7532,75
AP;0616I01;7532,75
AP;0616S01;7532,75
AP;0617C03;2100,8
AP;0688P01;7532,75
AP;0711B01;5425,59
AP;0711E01;5425,59
AP;0711E02;5425,59
AP;0711E03;5425,59
AP;0711E04;5425,59
AP;0711E05;5425,59
AP;0712E01;4403,43
AP;0712E02;4403,43
AP;0712G01;4403,43
AP;0712G02;4403,43
AP;0712S01;4403,43
AP;0713E01;8452,34971428571
AP;0713E02;8452,34971428571
AP;0713E03;8452,34971428571
AP;0713E04;8452,34971428571
AP;0713E05;8452,34971428571
AP;0713E06;8452,34971428571
AP;0713R01;8452,34971428571
AP;0713S01;8452,34971428571
AP;0714A01;26878,595
AP;0714E01;26878,595
AP;0714E02;26878,595
AP;0714E03;26878,595
AP;0714E04;26878,595
AP;0714E05;26878,595
AP;0714E06;26878,595
AP;0714E07;26878,595
AP;0714E08;26878,595
AP;0714E09;26878,595
AP;0714G01;26878,595
AP;0714M01;26878,595
AP;0714R01;26878,595
AP;0714S01;26878,595
AP;0714S02;26878,595
AP;0714T01;26878,595
AP;0715E01;12717,2166666667
AP;0715E02;12717,2166666667
AP;0715E03;12717,2166666667
AP;0715F01;12717,2166666667
AP;0715M01;12717,2166666667
AP;0715M02;12717,2166666667
AP;0715P01;12717,2166666667
AP;0715S01;12717,2166666667
AP;0716M01;12277,22
AP;0724E01;14863,9528571429
AP;0724E02;14863,9528571429
AP;0724E03;14863,9528571429
AP;0724M01;14863,9528571429
AP;0724P01;14863,9528571429
AP;0724R01;14863,9528571429
AP;0725E01;4707,25333333333
AP;0725E02;4707,25333333333
AP;0725E03;4707,25333333333
AP;0725P01;4707,25333333333
AP;0725P02;4707,25333333333
AP;0731A01;2040
AP;0731A02;2040
AP;0731E01;2040
AP;0731E02;2040
AP;0731E03;2040
AP;0732C01;8126,44226415094
AP;0732C02;8126,44226415094
AP;0732E01;8126,44226415094
AP;0732E02;8126,44226415094
AP;0732E03;8126,44226415094
AP;0732E04;8126,44226415094
AP;0732E05;8126,44226415094
AP;0732G01;8126,44226415094
AP;0732M01;8126,44226415094
AP;0788P01;8126,44226415094
AP;0811A01;13584,0142105263
AP;0811A02;13584,0142105263
AP;0811A03;13584,0142105263
AP;0811A04;13584,0142105263
AP;0811A05;13584,0142105263
AP;0811C01;13584,0142105263
AP;0811E01;13584,0142105263
AP;0811E02;13584,0142105263
AP;0811F01;13584,0142105263
AP;0811I01;13584,0142105263
AP;0811M01;13584,0142105263
AP;0811V01;13584,0142105263
AP;0811Z01;13584,0142105263
AP;0812H01;13584,0142105263
AP;0821E01;8347,268
AP;0821S01;8347,268
AP;0841M01;5794,47421052632
AP;0888P01;13584,0142105263
AP;0911O01;2930,35
AP;0913E01;3039,26573459716
AP;0914A01;2442,96503597122
AP;0914O01;5975,9
AP;0914O02;1101
AP;0914R01;3345,70277777778
AP;0915E01;1250
AP;0915F01;2417,97278106509
AP;0915F02;3601,66790697674
AP;0915N01;3357,74130136986
AP;0915P01;1360,884
AP;0915T01;3403,50176470588
AP;0916F01;6732,181
AP;0917P01;2500
AP;0918S02;3000
AP;1012E01;1806,60964285714
AP;1013G01;1372,98
AP;1015E01;1780,68
AP;1022S01;8207,98666666667
AP;1032I01;24731,63
AP;1032S01;1588,37666666667
AP;1032S02;2320,323875
AP;1032S03;2320,323875
AP;1041T02;2815,29333333333
AP;1088P01;2815,29333333333
BA;0011A01;1222,81933333333
BA;0011A02;2242,01346938776
BA;0011A03;3437,39530956848
BA;0011A04;5196,52431303116
BA;0011A05;4992,3811256335
BA;0011A06;5604,63823529412
BA;0011A07;7133,39
BA;0011A08;7827,06970093458
BA;0011A09;8009,28027777778
BA;0011A10;5196,52431303116
BA;0111C01;1224,56
BA;0111P01;1224,56
BA;0111P02;3380,29554166667
BA;0112E01;3010,22822045963
BA;0113E01;4356,02912948858
BA;0113E02;4356,02912948858
BA;0113E03;4356,02912948858
BA;0113F01;4356,02912948858
BA;0113P01;4356,02912948858
BA;0114A01;5092,47527893422
BA;0114A02;11099,1642253521
BA;0114B01;4205,08903780069
BA;0114C01;26309,3560674157
BA;0114C02;4992,3811256335
BA;0114C03;3617,49
BA;0114C04;2718,11692307692
BA;0114C05;5511,19630681818
BA;0114D01;1266,93906976744
BA;0114E01;8766,64826086957
BA;0114E02;4356,02912948858
BA;0114E03;2473,52250411862
BA;0114E04;4356,02912948858
BA;0114E05;6114,02617647059
BA;0114E06;4356,02912948858
BA;0114E07;4356,02912948858
BA;0114E08;14130,6242307692
BA;0114F01;4359,67456140351
BA;0114F02;5313,95614864865
BA;0114G01;2854,21855421687
BA;0114H01;4213,56583333333
BA;0114M01;3033,39867379679
BA;0114M02;8663,28601190476
BA;0114P01;7935,95
BA;0114Q01;5598,88314569536
BA;0114T01;2416,15142857143
BA;0115L01;4453,90571428572
BA;0115L02;2631,43654929577
BA;0115L03;2631,43654929577
BA;0115L04;2631,43654929577
BA;0115L05;2631,43654929577
BA;0115L06;2631,43654929577
BA;0115L07;2631,43654929577
BA;0115L08;2631,43654929577
BA;0115L09;2631,43654929577
BA;0115L10;2631,43654929577
BA;0115L11;2631,43654929577
BA;0115L12;2631,43654929577
BA;0115L13;2631,43654929577
BA;0115L14;2631,43654929577
BA;0115L15;2631,43654929577
BA;0115L16;2631,43654929577
BA;0115L17;2631,43654929577
BA;0115L18;2631,43654929577
BA;0115L19;2631,43654929577
BA;0115L20;2631,43654929577
BA;0115L21;2539,8896875
BA;0188P01;3010,22822045963
BA;0211A01;3372,51
BA;0211C01;3372,51
BA;0211C02;3372,51
BA;0211D01;3372,51
BA;0211F01;3372,51
BA;0211P01;3372,51
BA;0211P02;3372,51
BA;0211P03;3372,51
BA;0211P04;3372,51
BA;0211P05;3372,51
BA;0212D01;2742,08274666667
BA;0212D02;3039,41
BA;0212D03;1975,46739130435
BA;0212D04;4694,68930232558
BA;0212M01;1064,23
BA;0213A01;2242,01346938776
BA;0213A02;2242,01346938776
BA;0213A03;2242,01346938776
BA;0213H01;2242,01346938776
BA;0215A01;2242,01346938776
BA;0215D01;2242,01346938776
BA;0215M01;2242,01346938776
BA;0215T01;2242,01346938776
BA;0221C01;4923,5580952381
BA;0221T01;4923,5580952381
BA;0222A01;3447,01428571429
BA;0222C01;4639,08095238095
BA;0222H01;4213,56583333333
BA;0231L01;4453,90571428572
BA;0231L02;3100,04823762376
BA;0231L03;3100,04823762376
BA;0231L04;3100,04823762376
BA;0231L05;3100,04823762376
BA;0231L06;3100,04823762376
BA;0231L07;3100,04823762376
BA;0231L08;3100,04823762376
BA;0231L09;3100,04823762376
BA;0231L10;3100,04823762376
BA;0231L11;3100,04823762376
BA;0231L12;3100,04823762376
BA;0231L13;3100,04823762376
BA;0231L14;3100,04823762376
BA;0231L15;3100,04823762376
BA;0231L16;3100,04823762376
BA;0231L17;3100,04823762376
BA;0231L18;3100,04823762376
BA;0231L19;3100,04823762376
BA;0231L20;3100,04823762376
BA;0231L21;3100,04823762376
BA;0231L22;2539,8896875
BA;0288P01;2242,01346938776
BA;0311E01;11889,9523015873
BA;0312A01;3617,49
BA;0312C01;3617,49
BA;0312C02;3617,49
BA;0312G01;3617,49
BA;0312R01;3617,49
BA;0312S01;3617,49
BA;0313P01;2709,2974047619
BA;0321C01;3437,39530956848
BA;0321J01;3437,39530956848
BA;0321P01;3437,39530956848
BA;0321R01;3437,39530956848
BA;0322A01;3451,09979695432
BA;0322B01;6812,10752252252
BA;0322G01;2696,84148148148
BA;0322M01;6036,51047619048
BA;0388P01;3437,39530956848
BA;0411C01;4946,4070428948
BA;0411G01;4946,4070428948
BA;0412G01;9065,01278877551
BA;0412S01;9065,01278877551
BA;0413A01;5196,52431303116
BA;0413A02;5196,52431303116
BA;0413C01;5196,52431303116
BA;0413E01;5196,52431303116
BA;0413G01;5196,52431303116
BA;0413G02;5196,52431303116
BA;0413G03;5196,52431303116
BA;0413G04;5196,52431303116
BA;0413G05;5196,52431303116
BA;0413G06;5196,52431303116
BA;0413G07;5196,52431303116
BA;0413G08;5196,52431303116
BA;0413G09;5196,52431303116
BA;0413G10;5196,52431303116
BA;0413G11;5196,52431303116
BA;0413G12;5196,52431303116
BA;0413L01;5196,52431303116
BA;0414M01;5196,52431303116
BA;0414P01;5657,70143617021
BA;0414R01;5657,70143617021
BA;0415S01;1896,83584070796
BA;0416G01;9507,60386524823
BA;0416N01;9507,60386524823
BA;0421D01;5499,83198821008
BA;0421S01;8293,09964285714
BA;0488P01;5196,52431303116
BA;0511B01;5110,92955844156
BA;0512B01;3312,511875
BA;0512B02;3312,511875
BA;0512T01;3312,511875
BA;0521C01;6604,28282163743
BA;0521E01;6604,28282163743
BA;0531Q01;10708,9935
BA;0531Q02;12585,8548275862
BA;0532G01;1360
BA;0532G02;8088,36909090909
BA;0532G03;8088,36909090909
BA;0532O01;3120,525
BA;0533A01;10550,7031034483
BA;0533F01;10550,7031034483
BA;0533F02;10550,7031034483
BA;0533F03;10550,7031034483
BA;0542C01;3165,474
BA;0542E01;11000,9751948052
BA;0588P01;6604,28282163743
BA;0612B01;4420,1885
BA;0612D01;6194,13169014084
BA;0612G01;17207,294
BA;0612R01;5604,63823529412
BA;0613E01;14314,1356692913
BA;0613J01;14314,1356692913
BA;0614C01;10120,834
BA;0614I01;10120,834
BA;0615S01;6172,5675
BA;0615S02;3968,91807692308
BA;0615S03;6856,38195177665
BA;0616E01;10120,834
BA;0616I01;10120,834
BA;0616S01;10120,834
BA;0617A01;14314,1356692913
BA;0617C02;14314,1356692913
BA;0617C03;4474,24888888889
BA;0688P01;10120,834
BA;0710E01;7133,39
BA;0711B01;9037,15035564854
BA;0711E01;9037,15035564854
BA;0711E02;9037,15035564854
BA;0711E03;9037,15035564854
BA;0711E04;9037,15035564854
BA;0711E05;9037,15035564854
BA;0712E01;8640,85659898477
BA;0712E02;8640,85659898477
BA;0712G01;8640,85659898477
BA;0712G02;8640,85659898477
BA;0712S01;8640,85659898477
BA;0713E01;13380,9113578275
BA;0713E02;13380,9113578275
BA;0713E03;13380,9113578275
BA;0713E04;13380,9113578275
BA;0713E05;13380,9113578275
BA;0713E06;13380,9113578275
BA;0713R01;13380,9113578275
BA;0713S01;13380,9113578275
BA;0714A01;11234,0592857143
BA;0714E01;11234,0592857143
BA;0714E02;11234,0592857143
BA;0714E03;11234,0592857143
BA;0714E04;11234,0592857143
BA;0714E05;11234,0592857143
BA;0714E06;11234,0592857143
BA;0714E07;11234,0592857143
BA;0714E08;11234,0592857143
BA;0714E09;11234,0592857143
BA;0714G01;11234,0592857143
BA;0714M01;11234,0592857143
BA;0714R01;11234,0592857143
BA;0714S01;11234,0592857143
BA;0714S02;11234,0592857143
BA;0714T01;11234,0592857143
BA;0715E01;12265,0596705882
BA;0715E02;12265,0596705882
BA;0715E03;12265,0596705882
BA;0715F01;12265,0596705882
BA;0715M01;12265,0596705882
BA;0715M02;12265,0596705882
BA;0715P01;12265,0596705882
BA;0715S01;12265,0596705882
BA;0716C01;16061,395
BA;0716E03;14116,3570212766
BA;0716E04;13721,5252380952
BA;0716E05;16061,395
BA;0716M01;3622,34713235294
BA;0716S01;14116,3570212766
BA;0716S02;14116,3570212766
BA;0721A01;2010,14466666667
BA;0721E01;4584,85
BA;0721L01;2010,14466666667
BA;0721P01;2010,14466666667
BA;0721P02;2010,14466666667
BA;0721P03;2010,14466666667
BA;0721P04;2010,14466666667
BA;0722C01;3333,64181818182
BA;0722C02;16034,4382926829
BA;0722E01;16034,4382926829
BA;0722P01;16034,4382926829
BA;0722P02;16034,4382926829
BA;0722P03;16034,4382926829
BA;0722P04;16034,4382926829
BA;0724E01;13080,4384931507
BA;0724E02;13080,4384931507
BA;0724E03;13080,4384931507
BA;0724M01;13080,4384931507
BA;0724P01;13080,4384931507
BA;0724R01;13080,4384931507
BA;0725E01;11128,6283304042
BA;0725E02;11128,6283304042
BA;0725E03;11128,6283304042
BA;0725P01;11128,6283304042
BA;0725P02;11128,6283304042
BA;0731A01;8756,24
BA;0731A02;8756,24
BA;0731E01;8756,24
BA;0731E02;8756,24
BA;0731E03;8756,24
BA;0732C01;10030,8699444702
BA;0732C02;10030,8699444702
BA;0732E01;10030,8699444702
BA;0732E02;10030,8699444702
BA;0732E03;10030,8699444702
BA;0732E04;10030,8699444702
BA;0732E05;10030,8699444702
BA;0732G01;10030,8699444702
BA;0732M01;10030,8699444702
BA;0788P01;10030,8699444702
BA;0811A01;7827,06970093458
BA;0811A02;7827,06970093458
BA;0811A03;7827,06970093458
BA;0811A04;7827,06970093458
BA;0811A05;7827,06970093458
BA;0811C01;7827,06970093458
BA;0811E01;7827,06970093458
BA;0811E02;7827,06970093458
BA;0811F01;7827,06970093458
BA;0811I01;7827,06970093458
BA;0811M01;7827,06970093458
BA;0811V01;7827,06970093458
BA;0811Z01;7827,06970093458
BA;0812H01;7827,06970093458
BA;0821E01;8486,71229885057
BA;0821S01;8486,71229885057
BA;0831A01;4490,60210526316
BA;0831E01;4490,60210526316
BA;0831P01;4490,60210526316
BA;0841M01;6240,28546218487
BA;0888P01;7827,06970093458
BA;0911O01;4901,91125
BA;0912M01;8009,28027777778
BA;0913E01;4211,94741813481
BA;0914A01;4307,83939355386
BA;0914B01;3841,889
BA;0914O01;9683,895
BA;0914O02;2664,33322147651
BA;0914P01;1940,7982
BA;0914R01;2552,52963768116
BA;0915E01;1222,81933333333
BA;0915F01;3529,20130246914
BA;0915F02;3419,16891666667
BA;0915N01;3479,56873535493
BA;0915P01;1444,5848
BA;0915T01;4166,98770440252
BA;0916F01;4738,06866972477
BA;0917M01;4172,85625
BA;0917P01;3565,715
BA;0918S01;16892,2895454545
BA;0918S02;2316,05
BA;0923S01;1574,13333333333
BA;0988P01;8009,28027777778
BA;1012E01;1795,7306959707
BA;1013G01;1681,1664516129
BA;1014F01;2911,3883974359
BA;1014G01;2911,3883974359
BA;1015E01;1893,696
BA;1015H01;26103,4927272727
BA;1015T01;2508,15238095238
BA;1022S01;10373,8859389671
BA;1031C01;19560,9813445378
BA;1032I01;22129,3273144876
BA;1032S01;3991,9836654431
BA;1032S02;1393,14461706783
BA;1032S03;1393,14461706783
BA;1041C01;2032,33722007722
BA;1041G01;2311,42357142857
BA;1041T01;5084,39
BA;1041T02;3933,174
BA;1088P01;3933,174
BA;617A01;14314,1356692913
CE;0011A01;1309,65533333333
CE;0011A02;2719,63216666667
CE;0011A03;5694,28036199095
CE;0011A04;4331,38503275109
CE;0011A05;3096,32865902965
CE;0011A06;6744,51589285714
CE;0011A07;8748,48333333333
CE;0011A08;6361,72276849642
CE;0011A09;9403,91157894737
CE;0011A10;4331,38503275109
CE;0111C01;6341,7425
CE;0111P01;6341,7425
CE;0111P02;2626,90937007874
CE;0112E01;2552,46866341166
CE;0113E01;4563,97306373862
CE;0113E02;4563,97306373862
CE;0113E03;4563,97306373862
CE;0113F01;4563,97306373862
CE;0113P01;4563,97306373862
CE;0114A01;2101,23986206897
CE;0114A02;9394,14523809524
CE;0114B01;2642,77643137255
CE;0114C01;31054,1486915888
CE;0114C02;3096,32865902965
CE;0114C03;2929,52875
CE;0114C04;3865,54333333333
CE;0114C05;9341,77569767442
CE;0114D01;1239,49875
CE;0114E01;12185,05671875
CE;0114E02;4563,97306373862
CE;0114E03;2306,45671755725
CE;0114E04;4563,97306373862
CE;0114E05;934,688
CE;0114E06;4563,97306373862
CE;0114E07;4563,97306373862
CE;0114E08;11555,126875
CE;0114F01;2387,7425
CE;0114F02;3039,23403061225
CE;0114G01;2118,52013029316
CE;0114H01;4331,134
CE;0114M01;7276,94619274809
CE;0114M02;6121,15645833333
CE;0114P01;2095,5905
CE;0114Q01;3408,1075
CE;0114T01;1874,38333333333
CE;0115L01;7396,26
CE;0115L02;1698,8674796748
CE;0115L03;1698,8674796748
CE;0115L04;1698,8674796748
CE;0115L05;1698,8674796748
CE;0115L06;1698,8674796748
CE;0115L07;1698,8674796748
CE;0115L08;1698,8674796748
CE;0115L09;1698,8674796748
CE;0115L10;1698,8674796748
CE;0115L11;1698,8674796748
CE;0115L12;1698,8674796748
CE;0115L13;1698,8674796748
CE;0115L14;1698,8674796748
CE;0115L15;1698,8674796748
CE;0115L16;1698,8674796748
CE;0115L17;1698,8674796748
CE;0115L18;1698,8674796748
CE;0115L19;1698,8674796748
CE;0115L20;1698,8674796748
CE;0115L21;5306,60533333333
CE;0188P01;2552,46866341166
CE;0211A01;4509,84163398693
CE;0211C01;4509,84163398693
CE;0211C02;4509,84163398693
CE;0211D01;4509,84163398693
CE;0211F01;4509,84163398693
CE;0211P01;4509,84163398693
CE;0211P02;4509,84163398693
CE;0211P03;4509,84163398693
CE;0211P04;4509,84163398693
CE;0211P05;4509,84163398693
CE;0212D01;2115,0709223301
CE;0212D02;1582,29714285714
CE;0212D03;1670,2575862069
CE;0212D04;2583,3716
CE;0212M01;1500
CE;0213A01;2719,63216666667
CE;0213A02;2719,63216666667
CE;0213A03;2719,63216666667
CE;0213H01;2719,63216666667
CE;0215A01;2719,63216666667
CE;0215D01;2719,63216666667
CE;0215M01;2719,63216666667
CE;0215T01;2719,63216666667
CE;0221C01;1286,04
CE;0221T01;1286,04
CE;0222A01;2470,42709677419
CE;0222C01;2055,264
CE;0222H01;4331,134
CE;0231L01;7396,26
CE;0231L02;3246,48023668639
CE;0231L03;3246,48023668639
CE;0231L04;3246,48023668639
CE;0231L05;3246,48023668639
CE;0231L06;3246,48023668639
CE;0231L07;3246,48023668639
CE;0231L08;3246,48023668639
CE;0231L09;3246,48023668639
CE;0231L10;3246,48023668639
CE;0231L11;3246,48023668639
CE;0231L12;3246,48023668639
CE;0231L13;3246,48023668639
CE;0231L14;3246,48023668639
CE;0231L15;3246,48023668639
CE;0231L16;3246,48023668639
CE;0231L17;3246,48023668639
CE;0231L18;3246,48023668639
CE;0231L19;3246,48023668639
CE;0231L20;3246,48023668639
CE;0231L21;3246,48023668639
CE;0231L22;5306,60533333333
CE;0288P01;2719,63216666667
CE;0311E01;8521,89265822785
CE;0312A01;2929,52875
CE;0312C01;2929,52875
CE;0312C02;2929,52875
CE;0312G01;2929,52875
CE;0312R01;2929,52875
CE;0312S01;2929,52875
CE;0313P01;3429,27354716981
CE;0321C01;5694,28036199095
CE;0321J01;5694,28036199095
CE;0321P01;5694,28036199095
CE;0321R01;5694,28036199095
CE;0322A01;2273,9013559322
CE;0322B01;5815,20433070866
CE;0322G01;4407,84342857143
CE;0322M01;4636,07
CE;0388P01;5694,28036199095
CE;0411C01;4572,51770704073
CE;0411G01;4572,51770704073
CE;0412G01;12516,1865020623
CE;0412S01;12516,1865020623
CE;0413A01;4331,38503275109
CE;0413A02;4331,38503275109
CE;0413C01;4331,38503275109
CE;0413E01;4331,38503275109
CE;0413G01;4331,38503275109
CE;0413G02;4331,38503275109
CE;0413G03;4331,38503275109
CE;0413G04;4331,38503275109
CE;0413G05;4331,38503275109
CE;0413G06;4331,38503275109
CE;0413G07;4331,38503275109
CE;0413G08;4331,38503275109
CE;0413G09;4331,38503275109
CE;0413G10;4331,38503275109
CE;0413G11;4331,38503275109
CE;0413G12;4331,38503275109
CE;0413L01;4331,38503275109
CE;0414M01;4331,38503275109
CE;0414P01;4269,00734513274
CE;0414R01;4269,00734513274
CE;0415S01;1862,95290598291
CE;0416G01;17350,2733333333
CE;0416N01;17350,2733333333
CE;0421D01;5476,53773584906
CE;0421S01;5699,525
CE;0488P01;4331,38503275109
CE;0511B01;5835,32422680412
CE;0512B01;9114,545
CE;0512B02;9114,545
CE;0512T01;9114,545
CE;0521C01;3313,19480286738
CE;0521E01;3313,19480286738
CE;0531Q01;7130,75840425532
CE;0531Q02;10520,7508695652
CE;0532G02;7789,17653061225
CE;0532G03;7789,17653061225
CE;0533A01;3964,82
CE;0533F01;3964,82
CE;0533F02;3964,82
CE;0533F03;3964,82
CE;0542C01;6315,974
CE;0542E01;11772,7308064516
CE;0588P01;3313,19480286738
CE;0612B01;6362,56147058824
CE;0612D01;5426,56588235294
CE;0612R01;6744,51589285714
CE;0613E01;5798,58081967213
CE;0613J01;5798,58081967213
CE;0614C01;9933,81113207547
CE;0614I01;9933,81113207547
CE;0615S01;9073,93275862069
CE;0615S02;4268,88975454099
CE;0615S03;7100,18906497623
CE;0616E01;9933,81113207547
CE;0616I01;9933,81113207547
CE;0616S01;9933,81113207547
CE;0617A01;5798,58081967213
CE;0617C02;5798,58081967213
CE;0617C03;3620,62133802817
CE;0688P01;9933,81113207547
CE;0710E01;8748,48333333333
