Cód. IBGE,Município,Latitude,Longitude,Microrregião,Mesorregião,Sigla UF,UF,Região,Sigla Região
1505106,Óbidos,"-1,91","-55,51",Óbidos,Baixo Amazonas,PA,Pará,Norte,N
1505650,Placas,"-3,86","-54,22",Santarém,Baixo Amazonas,PA,Pará,Norte,N
1506203,Salinópolis,"-0,62","-47,35",Salgado,Nordeste Paraense,PA,Pará,Norte,N
1507003,Santo Antônio do Tauá,"-1,15","-48,12",Castanhal,Metropolitana de Belém,PA,Pará,Norte,N
1507805,Senador José Porfírio,"-2,59","-51,95",Altamira,Sudoeste Paraense,PA,Pará,Norte,N
1508209,Vigia,"-0,85","-48,14",Salgado,Nordeste Paraense,PA,Pará,Norte,N
1100015,Alta Floresta D`Oeste,"-11,92","-61,99",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1100379,Alto Alegre dos Parecis,"-12,12","-61,85",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1100403,Alto Paraíso,"-9,71","-63,32",Ariquemes,Leste Rondoniense,RO,Rondônia,Norte,N
1100346,Alvorada D`Oeste,"-11,4","-62,38",Alvorada D`Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1100023,Ariquemes,"-9,91","-63,04",Ariquemes,Leste Rondoniense,RO,Rondônia,Norte,N
1100031,Cabixi,"-13,49","-60,54",Colorado do Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1100601,Cacaulândia,"-10,34","-62,89",Ariquemes,Leste Rondoniense,RO,Rondônia,Norte,N
1100049,Cacoal,"-11,43","-61,44",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1100700,Campo Novo de Rondônia,"-10,57","-63,62",Porto Velho,Madeira-Guaporé,RO,Rondônia,Norte,N
1100809,Candeias do Jamari,"-8,79","-63,7",Porto Velho,Madeira-Guaporé,RO,Rondônia,Norte,N
1100908,Castanheiras,"-11,42","-61,95",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1100056,Cerejeiras,"-13,18","-60,81",Colorado do Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1100924,Chupinguaia,"-12,55","-60,9",Vilhena,Leste Rondoniense,RO,Rondônia,Norte,N
1100064,Colorado do Oeste,"-13,11","-60,54",Colorado do Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1100072,Corumbiara,"-12,96","-60,88",Colorado do Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1100940,Cujubim,"-9,36","-62,58",Porto Velho,Madeira-Guaporé,RO,Rondônia,Norte,N
1100098,Espigão D`Oeste,"-11,52","-61,01",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1101005,Governador Jorge Teixeira,"-10,6","-62,73",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1100106,Guajará-Mirim,"-10,78","-65,33",Guajará-Mirim,Madeira-Guaporé,RO,Rondônia,Norte,N
1101104,Itapuã do Oeste,"-9,2","-63,18",Porto Velho,Madeira-Guaporé,RO,Rondônia,Norte,N
1100114,Jaru,"-10,43","-62,46",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1100122,Ji-Paraná,"-10,88","-61,94",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1100130,Machadinho D`Oeste,"-9,44","-61,98",Ariquemes,Leste Rondoniense,RO,Rondônia,Norte,N
1101203,Ministro Andreazza,"-11,19","-61,51",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1101302,Mirante da Serra,"-11,02","-62,67",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1101401,Monte Negro,"-10,24","-63,29",Ariquemes,Leste Rondoniense,RO,Rondônia,Norte,N
1100338,Nova Mamoré,"-10,41","-65,33",Porto Velho,Madeira-Guaporé,RO,Rondônia,Norte,N
1101435,Nova União,"-10,9","-62,56",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1100502,Novo Horizonte do Oeste,"-11,71",-62,Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1100155,Ouro Preto do Oeste,"-10,71","-62,24",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1101450,Parecis,"-12,17","-61,6",Vilhena,Leste Rondoniense,RO,Rondônia,Norte,N
1100189,Pimenta Bueno,"-11,67","-61,19",Vilhena,Leste Rondoniense,RO,Rondônia,Norte,N
1101468,Pimenteiras do Oeste,"-13,48","-61,04",Colorado do Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1100205,Porto Velho,"-8,771134557","-63,88357487",Porto Velho,Madeira-Guaporé,RO,Rondônia,Norte,N
1100254,Presidente Médici,"-11,17","-61,9",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1101476,Primavera de Rondônia,"-11,82","-61,32",Vilhena,Leste Rondoniense,RO,Rondônia,Norte,N
1100262,Rio Crespo,"-9,7","-62,9",Ariquemes,Leste Rondoniense,RO,Rondônia,Norte,N
1100288,Rolim de Moura,"-11,73","-61,77",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1100296,Santa Luzia D`Oeste,"-11,9","-61,77",Cacoal,Leste Rondoniense,RO,Rondônia,Norte,N
1101484,São Felipe D`Oeste,"-11,9","-61,5",Vilhena,Leste Rondoniense,RO,Rondônia,Norte,N
1100320,São Miguel do Guaporé,"-11,68","-62,68",Alvorada D`Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1101500,Seringueiras,"-11,79","-63,03",Alvorada D`Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1101559,Teixeirópolis,"-10,91","-62,24",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1101609,Theobroma,"-10,24","-62,35",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1101708,Urupá,"-11,12","-62,37",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1101757,Vale do Anari,"-9,86","-62,18",Ariquemes,Leste Rondoniense,RO,Rondônia,Norte,N
1101807,Vale do Paraíso,"-10,44","-62,13",Ji-Paraná,Leste Rondoniense,RO,Rondônia,Norte,N
1100304,Vilhena,"-12,74","-60,14",Vilhena,Leste Rondoniense,RO,Rondônia,Norte,N
1200013,Acrelândia,"-9,82","-66,88",Rio Branco,Vale do Acre,AC,Acre,Norte,N
1200054,Assis Brasil,"-10,94","-69,56",Brasiléia,Vale do Acre,AC,Acre,Norte,N
1200104,Brasiléia,"-11,01","-68,74",Brasiléia,Vale do Acre,AC,Acre,Norte,N
1200138,Bujari,"-9,83","-67,95",Rio Branco,Vale do Acre,AC,Acre,Norte,N
1200203,Cruzeiro do Sul,"-7,63","-72,66",Cruzeiro do Sul,Vale do Juruá,AC,Acre,Norte,N
1200252,Epitaciolândia,"-11,02","-68,74",Brasiléia,Vale do Acre,AC,Acre,Norte,N
1200302,Feijó,"-8,16","-70,35",Tarauacá,Vale do Juruá,AC,Acre,Norte,N
1200328,Jordão,"-9,43","-71,88",Tarauacá,Vale do Juruá,AC,Acre,Norte,N
1200336,Mâncio Lima,"-7,61","-72,89",Cruzeiro do Sul,Vale do Juruá,AC,Acre,Norte,N
1200344,Manoel Urbano,"-8,83","-69,26",Sena Madureira,Vale do Acre,AC,Acre,Norte,N
1200351,Marechal Thaumaturgo,"-8,94","-72,79",Cruzeiro do Sul,Vale do Juruá,AC,Acre,Norte,N
1200385,Plácido de Castro,"-10,33","-67,18",Rio Branco,Vale do Acre,AC,Acre,Norte,N
1200807,Porto Acre,"-9,58","-67,53",Rio Branco,Vale do Acre,AC,Acre,Norte,N
1700400,Almas,"-11,57","-47,16",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1701101,Aparecida do Rio Negro,"-9,95","-47,97",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1702703,Aurora do Tocantins,"-12,71","-46,4",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1703073,Barra do Ouro,"-7,68","-47,68",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1703305,Bom Jesus do Tocantins,"-8,96","-48,16",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1703842,Campos Lindos,"-7,99","-46,86",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1704105,Centenário,"-8,95","-47,33",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1705102,Chapada da Natividade,"-11,61","-47,75",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1705557,Combinado,"-12,79","-46,53",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1705607,Conceição do Tocantins,"-12,21","-47,29",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1707009,Dianópolis,"-11,62","-46,82",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1709005,Goiatins,"-7,71","-47,31",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1709807,Ipueiras,"-11,23","-48,46",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1710508,Itacajá,"-8,39","-47,76",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1710904,Itapiratins,"-8,38","-48,11",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1711951,Lagoa do Tocantins,"-10,37","-47,55",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1712009,Lajeado,"-9,75","-48,35",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1712405,Lizarda,"-9,59","-46,67",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1713601,Monte do Carmo,"-10,76","-48,1",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1714203,Natividade,"-11,71","-47,72",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1715101,Novo Acordo,"-9,96","-47,67",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1715150,Novo Alegre,"-12,93","-46,57",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1715259,Novo Jardim,"-11,82","-46,62",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1721000,Palmas,"-10,23019847","-48,33347661",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1716208,Paranã,"-12,61","-47,88",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1716505,Pedro Afonso,"-8,96","-48,17",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1717008,Pindorama do Tocantins,"-11,13","-47,57",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1717800,Ponte Alta do Bom Jesus,"-12,09","-46,47",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1717909,Ponte Alta do Tocantins,"-10,74","-47,53",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1718006,Porto Alegre do Tocantins,"-11,6","-47,04",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1718204,Porto Nacional,"-10,7","-48,41",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1718501,Recursolândia,"-8,73","-47,24",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1718659,Rio da Conceição,"-11,39","-46,88",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1718758,Rio Sono,"-9,34","-47,9",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1718881,Santa Maria do Tocantins,"-8,79","-47,79",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1718907,Santa Rosa do Tocantins,"-11,44","-48,12",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1719004,Santa Tereza do Tocantins,"-10,28","-47,8",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1720150,São Félix do Tocantins,"-10,16","-46,65",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1720499,São Valério,"-11,97","-48,23",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1720655,Silvanópolis,"-11,14","-48,16",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1720903,Taguatinga,"-12,4","-46,43",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1720937,Taipas do Tocantins,"-12,18","-46,98",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1721109,Tocantínia,"-9,56","-48,37",Porto Nacional,Oriental do Tocantins,TO,Tocantins,Norte,N
1400472,Rorainópolis,"0,94","-60,41",Sudeste de Roraima,Sul de Roraima,RR,Roraima,Norte,N
1400506,São João da Baliza,"0,95","-59,91",Sudeste de Roraima,Sul de Roraima,RR,Roraima,Norte,N
1400605,São Luiz,1,"-60,15",Sudeste de Roraima,Sul de Roraima,RR,Roraima,Norte,N
1600303,Macapá,"0,03","-51,06",Macapá,Sul do Amapá,AP,Amapá,Norte,N
1600402,Mazagão,"-0,11","-51,28",Mazagão,Sul do Amapá,AP,Amapá,Norte,N
1600501,Oiapoque,"3,84","-51,83",Oiapoque,Norte do Amapá,AP,Amapá,Norte,N
1600154,Pedra Branca do Amapari,"0,77","-51,94",Macapá,Sul do Amapá,AP,Amapá,Norte,N
1600535,Porto Grande,"0,71","-51,41",Macapá,Sul do Amapá,AP,Amapá,Norte,N
1600550,Pracuúba,"1,74","-50,79",Amapá,Norte do Amapá,AP,Amapá,Norte,N
1600600,Santana,"-0,05","-51,18",Macapá,Sul do Amapá,AP,Amapá,Norte,N
1600055,Serra do Navio,"0,89",-52,Macapá,Sul do Amapá,AP,Amapá,Norte,N
1600709,Tartarugalzinho,"1,5","-50,91",Amapá,Norte do Amapá,AP,Amapá,Norte,N
1600808,Vitória do Jari,"-0,93","-52,42",Mazagão,Sul do Amapá,AP,Amapá,Norte,N
1712702,Mateiros,"-10,54","-46,42",Jalapão,Oriental do Tocantins,TO,Tocantins,Norte,N
1200393,Porto Walter,"-8,26","-72,74",Cruzeiro do Sul,Vale do Juruá,AC,Acre,Norte,N
1200401,Rio Branco,"-9,961281252","-67,83634215",Rio Branco,Vale do Acre,AC,Acre,Norte,N
1200427,Rodrigues Alves,"-7,74","-72,64",Cruzeiro do Sul,Vale do Juruá,AC,Acre,Norte,N
1200435,Santa Rosa do Purus,"-9,43","-70,49",Sena Madureira,Vale do Acre,AC,Acre,Norte,N
1200500,Sena Madureira,"-9,06","-68,65",Sena Madureira,Vale do Acre,AC,Acre,Norte,N
1200450,Senador Guiomard,"-10,15","-67,73",Rio Branco,Vale do Acre,AC,Acre,Norte,N
1200609,Tarauacá,"-8,16","-70,76",Tarauacá,Vale do Juruá,AC,Acre,Norte,N
1200708,Xapuri,"-10,65","-68,5",Brasiléia,Vale do Acre,AC,Acre,Norte,N
1300060,Amaturá,"-3,36","-68,19",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1300086,Anamã,"-3,57","-61,4",Coari,Centro Amazonense,AM,Amazonas,Norte,N
1300102,Anori,"-3,77","-61,64",Coari,Centro Amazonense,AM,Amazonas,Norte,N
1300144,Apuí,"-7,19","-59,89",Madeira,Sul Amazonense,AM,Amazonas,Norte,N
1300201,Atalaia do Norte,"-4,37","-70,19",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1300300,Autazes,"-3,57","-59,13",Manaus,Centro Amazonense,AM,Amazonas,Norte,N
1300409,Barcelos,"-0,97","-62,92",Rio Negro,Norte Amazonense,AM,Amazonas,Norte,N
1300508,Barreirinha,"-2,79","-57,06",Parintins,Centro Amazonense,AM,Amazonas,Norte,N
1300607,Benjamin Constant,"-4,38","-70,03",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1300631,Beruri,"-3,89","-61,37",Coari,Centro Amazonense,AM,Amazonas,Norte,N
1300706,Boca do Acre,"-8,75","-67,39",Boca do Acre,Sul Amazonense,AM,Amazonas,Norte,N
1300805,Borba,"-4,38","-59,59",Madeira,Sul Amazonense,AM,Amazonas,Norte,N
1300839,Caapiranga,"-3,32","-61,2",Coari,Centro Amazonense,AM,Amazonas,Norte,N
1300904,Canutama,"-6,53","-64,38",Purus,Sul Amazonense,AM,Amazonas,Norte,N
1301001,Carauari,"-4,88","-66,89",Juruá,Sudoeste Amazonense,AM,Amazonas,Norte,N
1301100,Careiro,"-3,76","-60,36",Manaus,Centro Amazonense,AM,Amazonas,Norte,N
1301159,Careiro da Várzea,"-3,22","-59,82",Manaus,Centro Amazonense,AM,Amazonas,Norte,N
1301209,Coari,"-4,08","-63,14",Coari,Centro Amazonense,AM,Amazonas,Norte,N
1301308,Codajás,"-3,83","-62,05",Coari,Centro Amazonense,AM,Amazonas,Norte,N
1301407,Eirunepé,"-6,65","-69,87",Juruá,Sudoeste Amazonense,AM,Amazonas,Norte,N
1301506,Envira,"-7,43","-70,02",Juruá,Sudoeste Amazonense,AM,Amazonas,Norte,N
1301654,Guajará,"-7,54","-72,58",Juruá,Sudoeste Amazonense,AM,Amazonas,Norte,N
1301704,Humaitá,"-7,5","-63,02",Madeira,Sul Amazonense,AM,Amazonas,Norte,N
1301803,Ipixuna,"-7,05","-71,69",Juruá,Sudoeste Amazonense,AM,Amazonas,Norte,N
1301852,Iranduba,"-3,28","-60,18",Manaus,Centro Amazonense,AM,Amazonas,Norte,N
1301902,Itacoatiara,"-3,14","-58,44",Itacoatiara,Centro Amazonense,AM,Amazonas,Norte,N
1301951,Itamarati,"-6,42","-68,25",Juruá,Sudoeste Amazonense,AM,Amazonas,Norte,N
1302009,Itapiranga,"-2,74","-58,02",Itacoatiara,Centro Amazonense,AM,Amazonas,Norte,N
1302108,Japurá,"-1,82","-66,59",Japurá,Norte Amazonense,AM,Amazonas,Norte,N
1302207,Juruá,"-3,48","-66,06",Juruá,Sudoeste Amazonense,AM,Amazonas,Norte,N
1302306,Jutaí,"-2,74","-66,76",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1302405,Lábrea,"-7,25","-64,79",Purus,Sul Amazonense,AM,Amazonas,Norte,N
1302504,Manacapuru,"-3,29","-60,62",Manaus,Centro Amazonense,AM,Amazonas,Norte,N
1302553,Manaquiri,"-3,42","-60,45",Manaus,Centro Amazonense,AM,Amazonas,Norte,N
1302603,Manaus,"-3,075567543","-59,99256274",Manaus,Centro Amazonense,AM,Amazonas,Norte,N
1302702,Manicoré,"-5,8","-61,29",Madeira,Sul Amazonense,AM,Amazonas,Norte,N
1302801,Maraã,"-1,85","-65,58",Japurá,Norte Amazonense,AM,Amazonas,Norte,N
1302900,Maués,"-3,38","-57,71",Parintins,Centro Amazonense,AM,Amazonas,Norte,N
1303106,Nova Olinda do Norte,"-3,88","-59,09",Itacoatiara,Centro Amazonense,AM,Amazonas,Norte,N
1303205,Novo Airão,"-2,62","-60,94",Rio Negro,Norte Amazonense,AM,Amazonas,Norte,N
1303304,Novo Aripuanã,"-5,12","-60,38",Madeira,Sul Amazonense,AM,Amazonas,Norte,N
1303403,Parintins,"-2,62","-56,73",Parintins,Centro Amazonense,AM,Amazonas,Norte,N
1303502,Pauini,"-7,71","-66,97",Boca do Acre,Sul Amazonense,AM,Amazonas,Norte,N
1303536,Presidente Figueiredo,"-2,03","-60,02",Rio Preto da Eva,Centro Amazonense,AM,Amazonas,Norte,N
1303569,Rio Preto da Eva,"-2,69","-59,7",Rio Preto da Eva,Centro Amazonense,AM,Amazonas,Norte,N
1303601,Santa Isabel do Rio Negro,"-0,41","-65,01",Rio Negro,Norte Amazonense,AM,Amazonas,Norte,N
1303700,Santo Antônio do Içá,"-3,1","-67,94",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1303809,São Gabriel da Cachoeira,"-0,12","-67,08",Rio Negro,Norte Amazonense,AM,Amazonas,Norte,N
1303957,São Sebastião do Uatumã,"-2,57","-57,87",Parintins,Centro Amazonense,AM,Amazonas,Norte,N
1304005,Silves,"-2,83","-58,2",Itacoatiara,Centro Amazonense,AM,Amazonas,Norte,N
1304062,Tabatinga,"-4,25","-69,93",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1304104,Tapauá,"-5,62","-63,18",Purus,Sul Amazonense,AM,Amazonas,Norte,N
1304203,Tefé,"-3,35","-64,71",Tefé,Centro Amazonense,AM,Amazonas,Norte,N
1304237,Tonantins,"-2,87","-67,8",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1304260,Uarini,"-2,99","-65,1",Tefé,Centro Amazonense,AM,Amazonas,Norte,N
1304302,Urucará,"-2,53","-57,75",Parintins,Centro Amazonense,AM,Amazonas,Norte,N
1304401,Urucurituba,"-3,13","-58,15",Itacoatiara,Centro Amazonense,AM,Amazonas,Norte,N
1400050,Alto Alegre,"2,98","-61,29",Boa Vista,Norte de Roraima,RR,Roraima,Norte,N
1400027,Amajari,"3,65","-61,37",Boa Vista,Norte de Roraima,RR,Roraima,Norte,N
1400159,Bonfim,"3,35","-59,83",Nordeste de Roraima,Norte de Roraima,RR,Roraima,Norte,N
1400175,Cantá,"2,6","-60,59",Nordeste de Roraima,Norte de Roraima,RR,Roraima,Norte,N
1400209,Caracaraí,"1,81","-61,12",Caracaraí,Sul de Roraima,RR,Roraima,Norte,N
1400233,Caroebe,"0,88","-59,69",Sudeste de Roraima,Sul de Roraima,RR,Roraima,Norte,N
1400282,Iracema,"2,18","-61,04",Caracaraí,Sul de Roraima,RR,Roraima,Norte,N
1400308,Mucajaí,"2,43","-60,9",Caracaraí,Sul de Roraima,RR,Roraima,Norte,N
1400407,Normandia,"3,88","-59,62",Nordeste de Roraima,Norte de Roraima,RR,Roraima,Norte,N
1400456,Pacaraima,"4,43","-61,14",Boa Vista,Norte de Roraima,RR,Roraima,Norte,N
1600105,Amapá,"2,05","-50,79",Amapá,Norte do Amapá,AP,Amapá,Norte,N
1600204,Calçoene,"2,49","-50,94",Oiapoque,Norte do Amapá,AP,Amapá,Norte,N
1600212,Cutias,"0,98","-50,8",Macapá,Sul do Amapá,AP,Amapá,Norte,N
1600238,Ferreira Gomes,"0,85","-51,18",Macapá,Sul do Amapá,AP,Amapá,Norte,N
1600253,Itaubal,"-0,59","-50,67",Macapá,Sul do Amapá,AP,Amapá,Norte,N
1100452,Buritis,"-10,21","-63,82",Porto Velho,Madeira-Guaporé,RO,Rondônia,Norte,N
1100080,Costa Marques,"-12,44","-64,22",Guajará-Mirim,Madeira-Guaporé,RO,Rondônia,Norte,N
1100148,Nova Brasilândia D`Oeste,"-11,72","-62,33",Alvorada D`Oeste,Leste Rondoniense,RO,Rondônia,Norte,N
1101492,São Francisco do Guaporé,"-12,06","-63,56",Guajará-Mirim,Madeira-Guaporé,RO,Rondônia,Norte,N
1200179,Capixaba,"-10,57","-67,67",Rio Branco,Vale do Acre,AC,Acre,Norte,N
1702406,Arraias,"-12,93","-46,93",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1712157,Lavandeira,"-12,78","-46,5",Dianópolis,Oriental do Tocantins,TO,Tocantins,Norte,N
1400704,Uiramutã,"4,59","-60,16",Nordeste de Roraima,Norte de Roraima,RR,Roraima,Norte,N
1600279,Laranjal do Jari,"-0,84","-52,51",Mazagão,Sul do Amapá,AP,Amapá,Norte,N
1300029,Alvarães,"-3,22","-64,8",Tefé,Centro Amazonense,AM,Amazonas,Norte,N
1300680,Boa Vista do Ramos,"-2,97","-57,59",Parintins,Centro Amazonense,AM,Amazonas,Norte,N
1301605,Fonte Boa,"-2,51","-66,09",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1303007,Nhamundá,"-2,18","-56,71",Parintins,Centro Amazonense,AM,Amazonas,Norte,N
1303908,São Paulo de Olivença,"-3,37","-68,87",Alto Solimões,Sudoeste Amazonense,AM,Amazonas,Norte,N
1400100,Boa Vista,"2,81","-60,67",Boa Vista,Norte de Roraima,RR,Roraima,Norte,N
1700707,Alvorada,"-12,47","-49,12",Gurupi,Ocidental do Tocantins,TO,Tocantins,Norte,N
1701002,Ananás,"-6,36","-48,07",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1701051,Angico,"-6,38","-47,86",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1701309,Aragominas,"-7,16","-48,52",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1701903,Araguacema,"-8,8","-49,55",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1702000,Araguaçu,"-12,93","-49,82",Rio Formoso,Ocidental do Tocantins,TO,Tocantins,Norte,N
1702109,Araguaína,"-7,19","-48,2",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1702158,Araguanã,"-6,58","-48,64",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1702208,Araguatins,"-5,65","-48,12",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1702307,Arapoema,"-7,65","-49,06",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1702554,Augustinópolis,"-5,46","-47,88",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1702901,Axixá do Tocantins,"-5,61","-47,76",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703008,Babaçulândia,"-7,2","-47,75",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703057,Bandeirantes do Tocantins,"-7,75","-48,58",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703107,Barrolândia,"-9,83","-48,72",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703206,Bernardo Sayão,"-7,87","-48,88",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703602,Brasilândia do Tocantins,"-8,38","-48,48",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703701,Brejinho de Nazaré,-11,"-48,56",Gurupi,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703826,Cachoeirinha,"-6,12","-47,92",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703867,Cariri do Tocantins,"-11,89","-49,16",Gurupi,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703883,Carmolândia,"-7,03","-48,39",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703891,Carrasco Bonito,"-5,32","-48,03",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1703909,Caseara,"-9,27","-49,95",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1704600,Chapada de Areia,"-10,14","-49,13",Rio Formoso,Ocidental do Tocantins,TO,Tocantins,Norte,N
1705508,Colinas do Tocantins,"-8,05","-48,47",Araguaína,Ocidental do Tocantins,TO,Tocantins,Norte,N
1716703,Colméia,"-8,72","-48,76",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1706001,Couto Magalhães,"-8,28","-49,24",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1706258,Crixás do Tocantins,"-11,1","-48,91",Gurupi,Ocidental do Tocantins,TO,Tocantins,Norte,N
1706506,Darcinópolis,"-6,71","-47,75",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1707108,Divinópolis do Tocantins,"-9,8","-49,21",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1707207,Dois Irmãos do Tocantins,"-9,25","-49,06",Miracema do Tocantins,Ocidental do Tocantins,TO,Tocantins,Norte,N
1707306,Dueré,"-11,34","-49,27",Rio Formoso,Ocidental do Tocantins,TO,Tocantins,Norte,N
1707405,Esperantina,"-5,34","-48,51",Bico do Papagaio,Ocidental do Tocantins,TO,Tocantins,Norte,N
1707553,Fátima,"-10,76","-48,9",Rio Formoso,Ocidental do Tocantins,TO,Tocantins,Norte,N
